game_id,team_id_h,cluster_0h,cluster_1h,cluster_2h,cluster_3h,cluster_4h,cluster_5h,cluster_6h,cluster_7h,cluster_8h,cluster_9h,cluster_10h,cluster_11h,team_id_a,cluster_0a,cluster_1a,cluster_2a,cluster_3a,cluster_4a,cluster_5a,cluster_6a,cluster_7a,cluster_8a,cluster_9a,cluster_10a,cluster_11a
21600081,1610612753,1,0,0,0,1,6,1,0,1,0,0,0,1610612764,1,0,0,0,0,4,1,0,0,4,0,0
21600082,1610612765,3,0,1,0,0,4,1,0,0,3,1,0,1610612743,2,0,2,0,0,2,0,0,0,6,1,0
21600083,1610612754,0,0,3,0,0,1,1,0,0,5,2,1,1610612741,0,0,1,0,1,3,0,0,0,5,2,1
21600084,1610612737,0,0,0,0,0,5,2,0,1,4,0,0,1610612745,3,0,2,0,0,1,0,0,0,6,0,1
21600085,1610612749,0,0,0,0,1,2,3,0,1,6,0,0,1610612758,0,0,4,0,0,5,0,0,0,3,0,1
21600086,1610612759,0,0,1,0,0,3,2,0,0,6,0,1,1610612746,2,0,0,0,1,3,1,0,0,2,1,0
21600087,1610612752,0,0,1,0,0,4,0,0,1,2,1,1,1610612762,3,0,0,0,1,0,1,0,1,3,0,1
21600088,1610612763,1,0,1,0,0,4,2,0,1,0,1,0,1610612757,1,0,2,0,0,3,0,0,1,2,0,1
21600089,1610612761,0,0,0,0,0,3,0,0,0,5,0,2,1610612758,1,0,1,0,0,4,0,0,0,2,0,1
21600090,1610612742,1,0,0,0,1,3,0,0,0,5,0,0,1610612749,0,0,0,0,1,1,3,0,2,4,0,0
21600091,1610612738,1,0,2,0,0,5,0,0,0,3,0,1,1610612743,2,0,2,0,0,2,0,0,0,4,1,0
21600092,1610612747,3,0,1,0,0,3,1,0,0,3,0,0,1610612756,1,0,2,0,0,4,0,0,0,1,2,0
21600093,1610612755,0,0,0,0,0,6,2,0,1,3,0,0,1610612762,2,0,0,0,1,2,1,0,1,4,0,1
21600094,1610612764,1,0,0,0,0,4,1,0,0,3,1,0,1610612745,3,0,2,0,0,1,0,0,0,3,0,1
21600095,1610612766,0,0,2,0,0,5,0,0,0,4,1,1,1610612754,0,0,3,0,0,1,1,0,0,5,2,1
21600096,1610612741,0,0,1,0,1,3,0,0,0,5,2,1,1610612753,1,0,0,0,1,5,1,0,1,4,0,0
21600097,1610612760,1,0,2,0,0,4,0,0,0,2,0,1,1610612748,0,0,0,0,1,4,0,0,0,5,1,0
21600098,1610612746,2,0,1,0,1,3,1,0,0,2,1,0,1610612765,3,0,1,0,0,4,1,0,0,1,1,0
21600099,1610612744,1,0,2,0,0,2,0,0,0,2,1,2,1610612740,0,0,0,0,0,5,1,0,0,4,0,0
21600100,1610612739,1,0,1,0,0,3,0,0,0,2,1,1,1610612737,0,0,0,0,0,5,2,0,1,2,0,0
21600101,1610612751,0,0,0,0,0,5,1,0,0,4,0,0,1610612750,1,0,2,0,0,1,1,0,1,2,0,1
21600102,1610612763,1,0,1,0,0,3,2,0,1,1,1,0,1610612743,1,0,2,0,0,2,0,0,0,5,1,0
21600103,1610612757,1,0,2,0,0,3,0,0,1,2,0,1,1610612756,1,0,1,0,0,4,0,0,0,2,2,0
21600104,1610612747,3,0,1,0,0,4,1,0,0,3,0,0,1610612742,1,0,0,0,1,3,0,0,0,3,0,0
21600105,1610612758,3,0,2,0,0,3,0,0,0,1,0,1,1610612740,0,0,0,0,0,5,1,0,0,3,0,0
21600106,1610612752,0,0,1,0,0,4,0,0,1,5,1,1,1610612751,0,0,0,0,0,6,1,0,0,5,0,0
21600107,1610612764,1,0,0,0,0,4,1,0,0,6,1,0,1610612738,1,0,2,0,0,6,0,0,0,3,0,1
21600108,1610612766,0,0,2,0,0,5,0,0,0,0,1,1,1610612762,2,0,0,0,1,1,1,0,1,3,0,1
21600109,1610612753,1,0,0,0,1,6,1,0,1,3,0,0,1610612750,1,0,2,0,0,1,1,0,1,4,0,1
21600110,1610612754,0,0,3,0,0,1,1,0,0,2,2,1,1610612755,0,0,0,0,0,7,1,0,1,1,0,0
21600111,1610612737,0,0,0,0,0,6,2,0,1,1,0,0,1610612741,0,0,1,0,1,3,0,0,0,1,2,1
21600112,1610612760,1,0,2,0,0,4,0,0,0,4,0,1,1610612761,0,0,0,0,0,2,0,0,0,6,0,2
21600113,1610612756,1,0,1,0,0,4,0,0,0,2,2,0,1610612765,3,0,1,0,0,3,1,0,0,0,1,0
21600114,1610612759,0,0,1,0,0,3,2,0,0,5,0,1,1610612745,3,0,2,0,0,1,0,0,0,4,0,1
21600115,1610612746,2,0,1,0,1,4,1,0,0,2,1,0,1610612757,1,0,3,0,0,3,0,0,1,4,0,1
21600116,1610612744,1,0,2,0,0,3,0,0,0,4,1,2,1610612742,0,0,0,0,0,3,0,0,0,6,0,0
21600117,1610612749,0,0,0,0,1,1,3,0,2,4,0,0,1610612740,0,0,0,0,0,5,1,0,0,3,0,0
21600118,1610612748,0,0,0,0,1,3,0,0,0,4,1,0,1610612741,0,0,1,0,1,3,0,0,0,1,2,1
21600119,1610612743,1,0,2,0,0,2,0,0,0,6,1,0,1610612744,1,0,2,0,0,3,0,0,0,4,1,2
21600120,1610612758,3,0,2,0,0,2,0,0,0,2,0,1,1610612747,3,0,1,0,0,3,1,0,0,2,0,0
21600121,1610612755,0,0,0,0,0,7,2,0,1,1,0,0,1610612754,0,0,3,0,0,1,1,0,0,2,2,1
21600122,1610612764,0,0,0,0,0,4,1,0,0,6,1,0,1610612739,1,0,1,0,0,3,0,0,0,5,1,1
21600123,1610612766,0,0,2,0,0,5,0,0,0,1,1,1,1610612761,0,0,0,0,1,3,0,0,0,4,0,2
21600124,1610612753,1,0,0,0,1,5,1,0,1,1,0,0,1610612762,2,0,0,0,1,1,1,0,1,3,0,1
21600125,1610612738,1,0,2,0,0,5,0,0,0,3,0,1,1610612752,1,0,1,0,0,3,0,0,1,5,1,1
21600126,1610612760,1,0,2,0,0,3,0,0,0,3,0,1,1610612746,2,0,0,0,1,3,1,0,0,2,1,0
21600127,1610612759,0,0,1,0,0,3,2,0,1,5,0,1,1610612765,3,0,1,0,0,3,1,0,0,0,1,0
21600128,1610612757,1,0,2,0,0,3,0,0,1,1,0,1,1610612758,3,0,2,0,0,4,0,0,0,1,0,1
21600129,1610612740,0,0,0,0,0,6,1,0,0,4,0,0,1610612747,3,0,1,0,0,4,1,0,0,4,0,0
21600130,1610612754,0,0,3,0,0,1,1,0,0,3,2,0,1610612738,1,0,2,0,0,3,0,0,0,3,0,1
21600131,1610612761,0,0,0,0,1,2,0,0,0,4,0,2,1610612752,1,0,1,0,0,2,0,0,1,4,1,1
21600132,1610612737,0,0,0,0,0,6,2,0,1,4,0,0,1610612755,0,0,0,0,0,7,1,0,1,2,0,0
21600133,1610612741,0,0,1,0,1,3,0,0,0,2,2,1,1610612764,0,0,0,0,0,4,1,0,0,4,0,0
21600134,1610612745,3,0,2,0,0,1,0,0,0,3,0,1,1610612759,0,0,1,0,0,3,2,0,1,2,0,1
21600135,1610612750,1,0,2,0,0,2,1,0,1,1,1,1,1610612746,2,0,1,0,1,3,1,0,0,1,1,0
21600136,1610612748,0,0,0,0,1,4,0,0,0,6,0,0,1610612762,2,0,0,0,1,1,1,0,1,4,0,1
21600137,1610612749,0,0,0,0,1,2,3,0,1,4,0,0,1610612763,1,0,1,0,0,3,2,0,1,1,1,0
21600138,1610612743,3,0,2,0,0,1,0,0,0,3,1,0,1610612765,3,0,1,0,0,3,1,0,0,0,1,0
21600139,1610612756,1,0,1,0,0,4,0,0,0,5,2,0,1610612751,0,0,0,0,0,6,1,0,0,4,0,0
21600140,1610612739,1,0,1,0,0,2,0,0,0,4,1,1,1610612766,0,0,3,0,0,5,0,0,0,0,1,1
21600141,1610612760,1,0,2,0,0,4,0,0,0,4,0,1,1610612753,1,0,0,0,1,5,1,0,1,1,0,0
21600142,1610612750,0,0,2,0,0,1,1,0,1,3,1,1,1610612747,3,0,1,0,0,4,1,0,0,4,0,0
21600143,1610612744,1,0,2,0,0,3,0,0,0,3,1,2,1610612756,1,0,1,0,0,4,0,0,0,2,2,0
21600144,1610612757,1,0,2,0,0,3,0,0,1,2,0,1,1610612743,2,0,2,0,0,2,0,0,0,3,1,0
21600145,1610612754,0,0,2,0,0,1,1,0,0,6,2,1,1610612753,1,0,0,0,1,5,1,0,1,4,0,0
21600146,1610612752,1,0,1,0,0,1,0,0,1,7,1,1,1610612742,1,0,0,0,1,4,0,0,0,6,0,0
21600147,1610612765,3,0,1,0,0,4,0,0,0,2,1,0,1610612760,1,0,2,0,0,4,0,0,0,4,0,1
21600148,1610612740,0,0,0,0,0,4,1,0,0,5,0,0,1610612738,1,0,2,0,0,3,0,0,0,4,0,1
21600149,1610612745,3,0,2,0,0,1,0,0,0,5,0,1,1610612755,0,0,0,0,0,7,2,0,1,2,0,0
21600150,1610612759,0,0,1,0,0,5,2,0,1,3,0,1,1610612748,0,0,0,0,1,4,0,0,0,5,0,0
21600151,1610612762,1,0,0,0,1,3,1,0,1,2,0,1,1610612763,1,0,0,0,0,4,2,0,1,1,1,0
21600152,1610612746,2,0,1,0,1,3,1,0,0,2,1,0,1610612751,0,0,0,0,0,7,0,0,0,4,0,0
21600153,1610612739,1,0,1,0,0,2,0,0,0,3,1,1,1610612761,0,0,0,0,1,2,0,0,0,4,0,2
21600154,1610612748,0,0,0,0,1,4,0,0,0,5,0,0,1610612737,0,0,0,0,0,6,2,0,1,1,0,0
21600155,1610612750,1,0,2,0,0,0,1,0,1,2,1,1,1610612766,0,0,3,0,0,5,0,0,0,0,1,1
21600156,1610612757,1,0,2,0,0,3,0,0,1,5,0,1,1610612741,0,0,1,0,1,2,0,0,0,6,1,1
21600157,1610612747,3,0,1,0,0,3,1,0,0,2,0,0,1610612751,0,0,0,0,0,7,1,0,0,3,0,0
21600158,1610612755,0,0,0,0,0,7,1,0,1,1,0,0,1610612764,0,0,0,0,0,4,1,0,0,5,1,0
21600159,1610612753,1,0,0,0,1,5,1,0,1,1,0,0,1610612740,0,0,0,0,0,5,0,0,0,5,0,0
21600160,1610612754,0,0,2,0,0,1,1,0,0,6,2,1,1610612739,1,0,1,0,0,2,0,0,0,6,1,0
21600161,1610612738,1,0,2,0,0,4,0,0,0,3,0,1,1610612742,1,0,0,0,1,3,0,0,0,4,1,0
21600162,1610612752,1,0,1,0,0,1,0,0,1,5,1,1,1610612765,3,0,1,0,0,3,1,0,0,0,1,0
21600163,1610612737,0,0,0,0,0,5,1,0,1,3,0,0,1610612749,0,0,0,0,1,1,3,0,2,5,0,0
21600164,1610612760,1,0,2,0,0,4,0,0,0,4,0,1,1610612745,3,0,1,0,1,1,0,0,0,2,0,1
21600165,1610612761,0,0,0,0,1,3,0,0,0,4,0,2,1610612744,1,0,2,0,0,3,0,0,0,1,1,2
21600166,1610612743,2,0,2,0,0,2,0,0,0,4,1,0,1610612756,1,0,2,0,0,4,0,0,0,3,2,0
21600167,1610612746,2,0,1,0,1,3,1,0,0,1,1,0,1610612763,1,0,0,0,0,4,2,0,1,2,1,0
21600168,1610612758,3,0,2,0,0,3,0,0,0,1,0,1,1610612759,0,0,1,0,0,5,2,0,1,3,0,1
21600169,1610612764,1,0,0,0,0,3,1,0,0,4,1,0,1610612752,1,0,1,0,0,1,0,0,1,6,1,1
21600170,1610612748,0,0,0,0,1,4,0,0,0,4,1,0,1610612749,0,0,0,0,1,1,2,0,2,6,0,0
21600171,1610612745,3,0,0,0,1,2,0,0,0,5,0,1,1610612757,1,0,2,0,0,3,0,0,1,4,0,1
21600172,1610612750,1,0,2,0,0,1,1,0,1,3,1,1,1610612755,0,0,0,0,0,7,2,0,1,2,0,0
21600173,1610612762,2,0,0,0,1,2,0,0,1,3,0,1,1610612741,0,0,1,0,1,2,0,0,0,3,1,1
21600174,1610612766,0,0,3,0,0,4,0,0,0,0,1,1,1610612737,0,0,0,0,0,4,2,0,2,2,0,0
21600175,1610612739,1,0,1,0,0,4,0,0,0,5,1,1,1610612765,3,0,1,0,0,3,1,0,0,4,1,0
21600176,1610612754,0,0,1,0,1,2,1,0,0,6,2,0,1610612756,1,0,1,0,0,4,0,0,0,3,2,0
21600177,1610612740,0,0,0,0,0,5,1,0,0,3,1,0,1610612757,1,0,2,0,0,3,0,0,1,5,0,1
21600178,1610612760,1,0,2,0,0,4,0,0,0,4,0,1,1610612751,0,0,0,0,0,6,1,0,0,5,0,0
21600179,1610612738,1,0,2,0,0,5,0,0,0,4,0,1,1610612744,1,0,2,0,0,3,0,0,0,2,1,2
21600180,1610612742,1,0,0,0,1,2,0,0,1,6,0,0,1610612763,1,0,0,0,0,5,2,0,1,3,1,0
21600181,1610612743,2,0,2,0,0,2,0,0,0,3,1,0,1610612761,0,0,1,0,1,3,0,0,0,3,0,2
21600182,1610612747,2,0,1,0,0,4,1,0,0,2,0,0,1610612759,0,0,1,0,0,3,2,0,1,5,0,1
21600183,1610612758,2,0,1,0,0,4,0,0,0,3,0,1,1610612746,2,0,0,0,1,3,1,0,0,2,1,0
21600184,1610612745,3,0,1,0,1,2,0,0,0,1,0,1,1610612762,2,0,0,0,1,1,0,0,1,4,0,1
21600185,1610612740,0,0,0,0,0,5,1,0,0,3,1,0,1610612766,0,0,2,0,0,5,0,0,0,0,1,1
21600186,1610612764,1,0,0,0,0,3,1,0,0,4,1,0,1610612748,0,0,0,0,1,5,0,0,0,3,1,0
21600187,1610612753,1,0,0,0,1,5,1,0,1,1,0,0,1610612742,1,0,0,0,1,2,0,0,0,5,0,1
21600188,1610612765,3,0,1,0,0,2,1,0,0,1,1,0,1610612738,3,0,2,0,0,3,0,0,0,2,0,1
21600189,1610612755,0,0,0,0,0,7,2,0,1,2,0,0,1610612756,1,0,1,0,0,3,0,0,1,5,2,0
21600190,1610612763,0,0,0,0,0,4,2,0,1,4,1,0,1610612750,1,0,2,0,0,1,1,0,0,5,1,1
21600191,1610612749,0,0,0,0,1,2,3,0,1,4,0,0,1610612744,1,0,2,0,0,2,0,0,0,3,1,2
21600192,1610612746,2,0,1,0,1,3,1,0,0,2,1,0,1610612741,0,0,1,0,1,3,0,0,0,3,2,1
21600193,1610612752,1,0,0,0,0,1,0,0,1,5,1,1,1610612737,0,0,0,0,0,4,2,0,2,2,0,0
21600194,1610612751,0,0,0,0,0,7,1,0,0,4,0,0,1610612757,1,0,2,0,0,3,0,0,1,5,0,1
21600195,1610612760,1,0,2,0,0,4,0,0,0,2,0,1,1610612754,0,0,1,0,1,1,1,0,0,4,2,0
21600196,1610612758,3,0,1,0,0,3,0,0,0,3,0,1,1610612761,0,0,0,0,1,3,0,0,0,3,0,2
21600197,1610612743,3,0,2,0,0,2,0,0,0,4,1,0,1610612762,2,0,0,0,1,3,0,0,1,3,0,1
21600198,1610612747,3,0,2,0,0,3,1,0,0,1,0,0,1610612741,0,0,1,0,1,3,0,0,0,3,1,1
21600199,1610612755,0,0,0,0,0,7,2,0,1,1,0,0,1610612748,0,0,0,0,1,5,0,0,0,4,1,0
21600200,1610612764,1,0,0,0,0,5,1,0,0,2,1,0,1610612756,1,0,1,0,0,3,0,0,0,3,2,0
21600201,1610612766,0,0,1,0,0,5,1,0,0,2,1,1,1610612763,0,0,0,0,0,4,2,0,1,4,1,0
21600202,1610612754,0,0,1,0,0,1,1,0,0,7,2,0,1610612744,1,0,2,0,0,2,0,0,0,5,1,2
21600203,1610612765,3,0,1,0,0,3,1,0,0,1,1,0,1610612745,3,0,1,0,1,2,0,0,0,1,0,1
21600204,1610612749,0,0,0,0,1,2,3,0,1,4,0,0,1610612753,1,0,0,0,1,5,1,0,1,1,0,0
21600205,1610612750,1,0,2,0,0,1,1,0,0,3,1,1,1610612738,3,0,2,0,0,3,0,0,0,2,0,1
21600206,1610612759,0,0,1,0,0,3,1,0,0,5,0,1,1610612742,1,0,0,0,0,2,0,0,1,5,0,0
21600207,1610612746,2,0,0,0,1,3,1,0,0,2,1,0,1610612761,0,0,0,0,1,2,0,0,0,4,0,2
21600208,1610612752,1,0,1,0,0,1,0,0,1,4,1,1,1610612757,1,0,2,0,0,3,0,0,1,1,0,1
21600209,1610612737,0,0,0,0,0,5,2,0,2,4,0,0,1610612740,0,0,0,0,0,5,1,0,1,3,1,0
21600210,1610612743,3,0,2,0,0,2,0,0,0,2,1,0,1610612741,0,0,1,0,1,2,0,0,0,2,1,2
21600211,1610612747,2,0,2,0,0,4,1,0,0,1,0,0,1610612760,1,0,2,0,0,4,0,0,0,3,0,1
21600212,1610612755,0,0,0,0,0,6,2,0,0,2,0,0,1610612763,0,0,0,0,0,3,2,0,1,3,1,0
21600213,1610612766,0,0,1,0,0,6,1,0,0,0,1,1,1610612759,0,0,1,0,0,3,2,0,1,3,0,1
21600214,1610612753,1,0,0,0,1,6,1,0,1,1,0,0,1610612756,2,0,1,0,0,3,0,0,0,3,1,0
21600215,1610612739,1,0,1,0,0,3,0,0,0,5,1,1,1610612757,1,0,2,0,0,3,0,0,1,5,0,1
21600216,1610612754,0,0,1,0,1,1,1,0,0,3,2,1,1610612737,0,0,0,0,0,3,2,0,2,2,0,0
21600217,1610612751,0,0,0,0,0,6,1,0,0,6,0,0,1610612738,3,0,2,0,0,3,0,0,1,2,0,1
21600218,1610612765,3,0,1,0,0,3,1,0,0,3,1,0,1610612748,0,0,0,0,1,4,0,0,0,5,1,0
21600219,1610612745,3,0,1,0,1,2,0,0,0,2,0,1,1610612761,0,0,0,0,1,4,0,0,0,2,0,2
21600220,1610612742,3,0,0,0,1,1,0,0,1,6,0,0,1610612746,2,0,1,0,1,3,1,0,0,2,1,0
21600221,1610612762,3,0,0,0,1,3,0,0,1,4,0,1,1610612743,2,0,2,0,0,4,0,0,0,3,1,0
21600222,1610612740,0,0,0,0,0,5,1,0,1,3,1,0,1610612750,1,0,2,0,0,1,1,0,0,5,1,1
21600223,1610612744,1,0,2,0,0,2,0,0,0,5,1,2,1610612747,2,0,2,0,0,4,0,0,0,4,0,0
21600224,1610612758,2,0,0,0,0,4,0,0,0,2,0,1,1610612760,1,0,2,0,0,4,0,0,0,4,0,1
21600225,1610612738,3,0,2,0,0,3,0,0,1,1,0,1,1610612759,0,0,1,0,0,4,2,0,1,1,0,1
21600226,1610612753,1,0,0,0,1,4,1,0,1,1,0,0,1610612764,1,0,0,0,0,4,1,0,0,3,1,0
21600227,1610612739,1,0,1,0,0,4,0,0,0,5,1,1,1610612742,4,0,0,0,1,1,0,0,0,6,1,0
21600228,1610612752,1,0,2,0,0,1,0,0,1,4,1,1,1610612766,0,0,2,0,0,5,1,0,0,0,1,1
21600229,1610612755,0,0,0,0,0,8,1,0,0,3,0,0,1610612741,0,0,1,0,1,2,0,0,0,5,1,2
21600230,1610612765,3,0,1,0,0,2,1,0,0,2,1,0,1610612746,2,0,0,0,1,3,1,0,0,2,1,0
21600231,1610612762,2,0,0,0,1,4,0,0,1,4,0,1,1610612737,0,0,0,0,0,5,2,0,2,4,0,0
21600232,1610612749,0,0,0,0,0,2,3,0,1,4,0,0,1610612761,0,0,0,0,0,4,1,0,0,2,0,2
21600233,1610612763,0,0,0,0,0,3,1,0,1,5,1,0,1610612748,0,0,0,0,1,5,0,0,0,4,0,0
21600234,1610612754,0,0,1,0,1,1,1,0,0,5,2,0,1610612751,0,0,0,0,0,4,1,0,0,7,0,0
21600235,1610612743,1,0,2,0,0,3,0,0,0,2,1,0,1610612760,1,0,2,0,0,3,0,0,0,3,0,1
21600236,1610612756,2,0,2,0,0,3,0,0,1,2,1,0,1610612750,1,0,2,0,0,1,1,0,0,4,1,1
21600237,1610612757,1,0,2,0,0,2,0,0,1,5,0,1,1610612740,0,0,0,0,0,4,1,0,1,3,1,0
21600238,1610612747,2,0,2,0,0,3,0,0,0,4,0,0,1610612744,1,0,2,0,0,2,0,0,0,5,1,2
21600239,1610612758,2,0,0,0,0,5,0,0,0,2,0,1,1610612745,3,0,1,0,1,2,0,0,0,2,0,1
21600240,1610612764,1,0,1,0,0,4,1,0,0,5,1,0,1610612759,0,0,1,0,0,3,2,0,1,5,0,1
21600241,1610612766,0,0,2,0,0,5,1,0,0,1,0,1,1610612752,1,0,2,0,0,1,0,0,1,4,1,1
21600242,1610612760,1,0,2,0,0,4,0,0,0,3,0,1,1610612765,3,0,1,0,0,3,1,0,0,1,1,0
21600243,1610612748,0,0,0,0,1,5,0,0,0,4,0,0,1610612763,0,0,0,0,0,3,1,0,1,3,1,0
21600244,1610612744,1,0,2,0,0,2,0,0,0,4,0,2,1610612750,1,0,2,0,0,1,1,0,0,4,1,1
21600245,1610612755,0,0,0,0,0,6,2,0,0,2,0,0,1610612739,1,0,1,0,0,2,0,0,0,3,1,1
21600246,1610612756,2,0,2,0,0,2,0,0,0,4,1,0,1610612743,1,0,2,0,0,3,0,0,0,3,1,0
21600247,1610612751,0,0,0,0,0,4,1,0,0,6,0,0,1610612758,2,0,1,0,0,5,0,0,1,1,0,1
21600248,1610612753,1,0,0,0,1,4,1,0,1,0,0,0,1610612749,0,0,0,0,1,2,3,0,1,4,0,0
21600249,1610612754,0,0,1,0,1,1,1,0,0,5,2,0,1610612746,2,0,1,0,1,3,1,0,0,2,1,0
21600250,1610612742,2,0,0,0,1,1,0,0,1,3,1,0,1610612740,0,0,0,0,0,4,1,0,1,4,1,0
21600251,1610612757,1,0,2,0,0,2,0,0,1,3,0,1,1610612745,3,0,1,0,1,2,0,0,0,1,0,1
21600252,1610612747,2,0,2,0,0,4,0,0,0,3,0,0,1610612737,0,0,0,0,1,4,1,0,2,4,0,0
21600253,1610612764,1,0,0,0,0,3,1,0,0,4,1,0,1610612758,2,0,1,0,0,4,0,0,1,1,0,1
21600254,1610612761,0,0,1,0,0,4,1,0,0,5,0,2,1610612755,0,0,0,0,0,7,1,0,0,3,0,0
21600255,1610612752,1,0,2,0,0,1,0,0,1,4,1,1,1610612760,1,0,2,0,0,3,0,0,0,3,0,1
21600256,1610612748,0,0,0,0,1,4,0,0,0,3,1,0,1610612738,2,0,2,0,0,2,0,0,1,2,0,1
21600257,1610612763,0,0,0,0,0,3,1,0,1,5,1,0,1610612766,0,0,2,0,0,5,1,0,0,3,1,1
21600258,1610612750,1,0,2,0,0,1,1,0,0,3,1,1,1610612762,2,0,0,0,1,3,0,0,1,2,0,1
21600259,1610612744,1,0,2,0,0,2,0,0,0,3,1,2,1610612737,0,0,0,0,0,4,2,0,2,1,0,0
21600260,1610612766,0,0,2,0,0,5,1,0,0,3,1,1,1610612765,3,0,1,0,0,3,1,0,0,3,1,0
21600261,1610612751,0,0,0,0,0,4,1,0,0,4,0,0,1610612746,2,0,1,0,1,3,0,0,0,3,1,0
21600262,1610612749,1,0,0,0,1,2,2,0,1,5,0,0,1610612739,1,0,1,0,0,3,0,0,0,6,1,1
21600263,1610612740,0,0,0,0,0,4,1,0,1,4,1,0,1610612747,2,0,2,0,0,4,1,0,0,4,0,0
21600264,1610612759,0,0,1,0,0,4,2,0,1,4,0,1,1610612753,1,0,0,0,1,5,1,0,1,4,0,0
21600265,1610612762,2,0,1,0,1,3,0,0,1,2,0,1,1610612745,3,0,1,0,1,2,0,0,0,4,0,1
21600266,1610612755,0,0,1,0,1,5,0,0,2,1,0,0,1610612758,1,0,2,0,0,3,0,0,1,2,0,1
21600267,1610612738,3,0,2,0,0,2,0,0,1,2,0,1,1610612765,3,0,1,0,0,1,1,0,0,2,1,0
21600268,1610612761,0,0,1,0,0,4,1,0,0,3,0,2,1610612763,0,0,0,0,0,2,1,0,1,5,0,0
21600269,1610612741,0,0,1,0,1,2,0,0,0,3,2,1,1610612747,2,0,2,0,0,3,1,0,0,2,0,0
21600270,1610612760,1,0,2,0,0,3,0,0,0,3,0,1,1610612764,1,0,0,0,0,3,1,0,0,3,1,0
21600271,1610612750,1,0,2,0,0,1,1,0,0,3,1,1,1610612752,1,0,1,0,0,1,0,0,1,6,1,1
21600272,1610612742,2,0,0,0,1,3,0,0,0,5,1,0,1610612759,0,0,1,0,0,3,1,0,0,4,0,1
21600273,1610612743,2,0,2,0,0,2,0,0,0,3,1,0,1610612748,0,0,0,0,1,3,0,0,0,4,1,0
21600274,1610612756,2,0,2,0,0,2,0,0,0,3,1,0,1610612737,0,0,0,0,0,7,1,0,1,1,0,0
21600275,1610612757,1,0,2,0,0,2,0,0,1,6,0,1,1610612754,0,0,1,0,1,1,1,0,0,6,2,0
21600276,1610612766,0,0,2,0,0,5,1,0,0,0,1,1,1610612742,2,0,0,0,0,3,0,0,0,3,1,0
21600277,1610612751,0,0,0,0,0,5,1,0,1,6,0,0,1610612749,1,0,0,0,1,3,2,0,1,5,0,0
21600278,1610612763,0,0,0,0,0,2,1,0,1,5,0,0,1610612753,1,0,0,0,1,5,1,0,1,0,0,0
21600279,1610612739,1,0,1,0,0,2,0,0,0,6,1,1,1610612746,2,0,0,0,1,4,1,0,0,2,1,0
21600280,1610612762,0,0,1,0,1,4,0,0,1,2,0,1,1610612748,0,0,0,0,1,4,0,0,0,3,1,0
21600281,1610612744,1,0,2,0,0,2,0,0,0,5,1,2,1610612745,3,0,0,0,1,2,0,0,0,2,0,1
21600282,1610612755,0,0,0,0,0,7,2,0,0,3,0,0,1610612753,1,0,0,0,1,6,1,0,1,3,0,0
21600283,1610612738,3,0,2,0,0,2,0,0,1,3,0,1,1610612758,2,0,1,0,0,4,0,0,1,1,0,1
21600284,1610612761,0,0,1,0,1,3,0,0,0,5,0,2,1610612747,2,0,2,0,0,3,1,0,0,4,0,0
21600285,1610612752,1,0,1,0,0,1,0,0,1,4,1,1,1610612750,1,0,2,0,0,1,1,0,0,2,1,1
21600286,1610612741,0,0,1,0,1,2,0,0,0,2,2,1,1610612739,1,0,1,0,0,2,0,0,0,2,1,1
21600287,1610612740,0,0,0,0,0,4,1,0,1,4,1,0,1610612746,1,0,1,0,1,3,1,0,0,3,1,0
21600288,1610612737,0,0,0,0,0,7,1,0,1,3,0,0,1610612765,3,0,1,0,0,2,1,0,0,4,1,0
21600289,1610612759,0,0,1,0,0,4,2,0,0,2,0,1,1610612764,1,0,0,0,0,4,1,0,0,2,1,0
21600290,1610612743,3,0,2,0,0,1,0,0,0,6,1,0,1610612745,3,0,0,0,1,2,0,0,0,5,0,1
21600291,1610612749,1,0,0,0,1,3,2,0,1,2,0,0,1610612751,0,0,0,0,0,4,1,0,0,5,0,0
21600292,1610612766,0,0,2,0,0,5,1,0,0,0,1,1,1610612750,1,0,2,0,0,1,1,0,0,2,1,1
21600293,1610612761,0,0,1,0,1,5,0,0,0,4,0,2,1610612737,0,0,0,0,0,7,1,0,1,4,0,0
21600294,1610612755,0,0,0,0,0,6,1,0,1,2,0,0,1610612738,3,0,2,0,0,3,0,0,1,2,0,1
21600295,1610612763,0,0,0,0,0,3,1,0,1,4,0,0,1610612747,2,0,1,0,0,3,1,0,0,3,0,0
21600296,1610612742,2,0,0,0,1,4,0,0,0,4,1,0,1610612741,0,0,1,0,1,2,0,0,0,6,1,1
21600297,1610612762,1,0,1,0,1,3,0,0,1,2,0,1,1610612743,3,0,2,0,0,1,0,0,0,4,1,0
21600298,1610612757,1,0,2,0,0,2,0,0,1,2,0,1,1610612748,0,0,0,0,1,4,0,0,0,2,1,0
21600299,1610612744,1,0,2,0,0,2,0,0,0,5,1,2,1610612756,2,0,2,0,0,3,0,0,0,5,1,0
21600300,1610612765,3,0,1,0,0,2,1,0,0,1,2,0,1610612753,1,0,0,0,1,5,1,0,1,0,0,0
21600301,1610612760,1,0,2,0,0,3,0,0,0,3,0,1,1610612740,0,0,0,0,0,4,1,0,1,3,1,0
21600302,1610612752,1,0,2,0,0,1,0,0,1,4,1,1,1610612758,2,0,1,0,0,4,0,0,1,1,0,1
